symbol	TCGA-3A-A9IX-01A	TCGA-F2-6879-01A	TCGA-F2-6880-01A	TCGA-F2-A44G-01A	TCGA-F2-A44H-01A	TCGA-FB-A78T-01A	TCGA-FB-AAPY-01A	TCGA-FB-AAQ6-01A	TCGA-H8-A6C1-01A	TCGA-HZ-7924-01A	TCGA-HZ-A49H-01A	TCGA-HZ-A77P-01A	TCGA-IB-7652-01A	TCGA-IB-7885-01A	TCGA-IB-8127-01A	TCGA-IB-A5SS-01A	TCGA-IB-A6UF-01A	TCGA-LB-A8F3-01A	TCGA-Q3-A5QY-01A	TCGA-S4-A8RM-01A
CENPV	6.83992439166512	10.9971073101311	3.26116599035669	7.83514230314843	5.64143104407857	8.65977983299194	8.41554325526304	7.95760315750012	8.09563426707944	10.4875737433201	8.78937849820747	7.71235405844397	9.50910380736082	7.36152477765632	9.67080769028549	7.5056974440969	6.67445480122147	9.66576279942834	5.82960124519029	9.51708434918344
RASEF	5.02165169496886	6.7432640469821	2.80397685892597	3.71504057708639	2.97551692914098	5.71918449059549	3.83440653756047	5.21509639320892	3.93724742587	7.3240417918323	2.81397994286375	4.73406576791478	6.22158007023493	5.39303023809763	6.76680368394714	4.83335207278762	3.90060879866444	2.00532126137132	1.41273931195567	8.15288866095214
DHX32	7.39411932078533	8.55905650093535	5.02941345788841	8.96414551644168	6.6045435089711	7.49467803378684	7.97447852884755	8.59714197842732	7.06765031441852	8.54958479440804	6.57996038885446	7.57243575519041	9.23481242758085	7.80497442166388	9.19181233849039	9.68948198620324	8.56241390916014	8.36412567105625	5.94832759218485	8.53138865959588
TRAF3IP3	4.96196673314669	2.48898774340837	1.32222730452322	3.06052521195163	2.88336501441904	3.11093590366154	4.62550274782974	1.7783891112215	3.68479274937683	4.09239693841486	4.0505351694137	3.74685091808144	3.8205595192153	4.13494163329665	3.88648241728394	3.00898628125681	2.6925342091351	2.31235803736437	7.05048854108574	3.39916516769314
FUCA2	6.47535409398987	6.34675349287384	3.24876585586029	8.32502435892471	6.17318005169914	7.12114408125263	7.33162461600801	7.0330583206175	8.080981778289	8.68685782565657	7.09568746421309	7.20169705539258	7.45943872498572	7.85075260991593	6.50774191205994	7.8063099213947	6.20516648910017	6.9850604480755	5.59171397193943	5.90834256803586
LIMCH1	6.08647535574047	6.01232416233125	2.27752316775244	3.9226351097581	4.2536208975793	3.18350794053049	5.2257621433823	4.82302115887366	3.4510148148476	6.53323455054691	4.7540549217268	5.84138581914066	6.00016804324257	4.869860474475	3.92556792566995	6.164367405737	5.19532162850068	5.23387193458428	3.62561923342095	5.31930383887581
PROSER2	6.59994699601873	5.1066706804592	3.30309409574287	6.28158458407804	4.11495720972839	5.78974520020032	5.36578257024059	5.65755630518969	5.05518563520809	5.55661138646072	4.6042193457631	4.77349068212102	5.94446203551318	5.23007994710862	7.38740168046817	8.03635510612236	7.41863503202912	6.20463774249889	4.26138818261226	6.50655868035015
ATP1B1	7.2326105485047	10.1962092646592	5.18885042192165	8.86783332046223	7.62326457805176	7.94370057563639	8.12933012872852	8.82877380839269	9.44459194364298	9.30624376939541	7.05968727594052	7.90130210109696	7.85704251135392	8.07409675184438	9.66864253527124	6.69778252611668	8.41930203440906	8.62595174926727	4.9216959301778	10.06747604236
VAMP8	7.74866664290315	9.97282304857082	3.64652699454466	8.92287580783008	6.82374676650855	8.82497253708297	9.80776944313017	8.489973829132	8.53194555149095	8.73114364545376	7.72211892966814	7.62378921099173	8.11618583025697	9.89362423446695	9.58337029076207	9.46588621955524	9.98720604395722	8.47798948218533	8.31126855810851	9.36523484866842
IFI6	6.72998870908537	9.63950656588123	1.17138035734685	7.08349404542638	5.40237131352384	7.24110459005407	10.2162761521339	6.98966552790537	9.2813373847386	5.63655360104309	8.2208421026044	8.19659415291903	7.53819690906391	7.94171199608043	10.1208477740396	8.64431742879604	7.06940683100678	9.26280233083924	5.53445117142665	5.34304409054013
DCBLD2	7.12780383510579	6.55088721225315	2.65921399709301	7.82585577309136	5.6663230672064	5.41595207867191	5.00136905956016	6.58841551225346	5.75140528565693	5.65876760651426	5.70160612132779	6.54834547039276	7.25795779422504	9.71773895619831	8.42712218276854	11.4204617166414	7.86197022341942	5.96238356483594	5.61746159986151	4.56887310789542
PALLD	8.59102080173872	9.20523215094759	1.30909393567403	7.9996222555108	8.25135457164273	6.09425724130264	7.05844723468597	6.56953553393404	7.73128787205247	7.61472165147211	7.38972208567035	11.1373197001494	9.34815247785103	9.62262087051345	9.71559734583311	9.6518440411636	7.48972974726961	4.92369312769689	7.38565836701536	7.98069344168654
ACSL5	4.66248153628939	7.69521250444024	0.0679050419421321	8.12624945273842	2.63625526917187	6.30153910635505	6.14258567889699	7.22759507069643	5.69067007092537	7.73321492570095	4.32630031340347	4.653884218431	6.50630524545333	5.37864364915505	7.5763370347101	5.79455017886399	5.23847451663584	3.89259273595632	4.51317516441443	6.68559796156961
AHNAK2	4.41359554755403	7.76336594579162	0.510486713427193	7.73930230498221	4.28459140116804	6.43218550148203	5.24269644974853	7.09074069280862	4.25016240336367	3.17346596613575	2.48722913191845	7.23388362547459	7.90183927399716	7.91821672165231	8.50306841345847	7.34870439610176	8.54146739997133	3.08117517497342	5.11099397849774	6.23872761090701
MYB	4.12626536923006	4.5364911696031	1.73458331159988	3.67234069595557	3.18854832789024	4.37544662570901	3.92116382909163	4.17333447706141	5.86833518014013	8.83692344733096	3.78185980067782	4.91257754989342	5.73946236253426	2.93734352467823	5.07429436624054	2.63656060216769	2.25598134431969	2.05263109932848	5.42921655872545	4.77930857372219
MYBL1	7.30737447324612	5.67028599787759	4.25108493212341	5.49750783477379	5.06047427607827	5.39868565065253	6.27454022635572	5.55642874347377	6.62243483170825	6.9375739169362	6.47312696812355	7.62352121703437	5.68618769024695	6.35588880982169	6.89126052725028	6.70649914428012	7.21587358315928	4.78883436948858	7.31094076618518	7.83133230964821
CD276	5.5003283680566	5.21389052828428	2.26125532128039	6.17711760605914	5.90511890395689	4.99965784239835	5.38668561315936	5.29062394895352	5.26704155398739	4.31185571390261	5.10118592624744	5.37874497702402	5.70940040448892	6.87286188286566	6.23126253644407	7.04068836210612	5.73604899904635	5.60587439224796	5.49788288878772	4.89180588789737
B3GALNT1	5.61871118980895	6.61709259873708	2.2081466845013	5.29205024589491	5.0844406091517	4.33585083429674	3.92227615719288	4.81120706016202	5.40014143217063	4.56445663091063	5.40907003438562	5.50389861915681	5.65725878271138	6.19640894960585	6.22955911746607	6.03082919583477	5.67596327202208	3.64515633090655	3.98319116505694	5.9779135026357
GIPC1	4.96531550568647	6.65973367336666	2.73131814286248	6.67159151394284	5.33502826412784	6.50084824800213	6.35660468448276	6.30758333796121	6.28275283323414	5.93057991910826	5.39494795698237	5.93248427585598	5.96445678889292	6.06785739956004	6.48970886640318	7.2692250554493	5.94562180620902	5.84688894942389	5.9736672175188	6.62556394306147
MYO1G	4.04190925643411	2.7819740311325	0.770094965957871	4.05704727921287	3.8960751072751	4.12883469709856	4.00768651149683	2.56888975710437	3.55658059021389	3.67154631816115	3.75619537665137	3.78171281359831	3.99120883122814	4.06912630824439	4.1271429279324	4.70335802553555	2.85658801222328	2.55393531781924	6.55064177713617	3.06748796319204
SOX9	5.3563990044474	5.58253651739448	2.92678901965536	5.48511616863116	4.52933540207396	6.34734021740837	5.17708619040281	5.25966441199979	5.8233931105114	5.91684233027778	4.65667287022571	4.57919499475189	5.90907179857545	5.84584319185779	5.60562638861056	5.28897296634436	4.40892141130338	6.61408793573854	2.99733991807677	6.95736364320839
FNBP1	6.82524018204947	5.61227491115156	2.46328102572915	5.68688422422179	5.46788781866901	6.27247751371017	6.24092951688793	4.87618658943234	5.89816844665958	6.84738727815892	5.97230778957458	8.1144265194482	6.70162153090155	6.70758391687317	6.76314779995741	6.32427693509872	5.2422414859884	3.88010210672187	8.51319011463629	5.4202679693184
ABCC3	4.55905365707532	5.04300382476223	2.44040983490982	5.64170640228031	4.30189226128245	6.57938817191654	6.04062964168593	5.25056300113348	7.68628410862076	5.5778780850368	4.35256758402164	4.57353369641616	4.51825331459985	4.77831061914212	5.39084678987392	3.5124976711579	5.3315568127043	3.87374815267055	3.48653821752843	7.31941413772466
N4BP2L1	4.57123854042099	4.66110159657639	1.99197409047832	3.73552819089847	3.02729699052094	5.12507120365067	4.64617762631669	3.62071402681849	3.68429085128474	4.16451586568965	3.97857591416844	4.33039146782095	4.46619098187838	4.13634531495346	5.1249743546178	2.80000779822922	4.86662693935643	2.95214479131404	4.92227575555114	4.94833867312248
BCL9L	5.77629324981464	6.2697644678973	2.86614234393505	6.1911837393064	4.84019500755704	5.22511928225076	5.04861620051296	5.98020632542799	5.39632113349025	5.8567608790828	4.0922728385764	5.35228618783033	7.25971232987355	6.98219928935597	6.78957748853926	6.91538370824508	6.74915940959472	4.52147900671662	5.34929525459359	7.01313572486483
PAG1	5.08227130229162	6.2090336248319	2.6114002688802	4.76628194326646	3.7398467178465	3.66655535072393	4.46455613724901	2.9544699175359	5.51584992533865	6.54100038668803	4.00943745051079	4.23044818094201	5.11188587904066	4.74249454848611	6.70290923496662	5.25828800698731	3.8350924824273	2.48616533174199	5.54351097320098	5.22037387616285
PLK2	6.92180454666817	5.83129161799495	1.41909476961304	11.0513916436228	5.50909807030825	4.21565832573334	6.06947811137965	4.64096192741985	5.85263877035923	5.14403929657497	5.8580682839995	5.25684455246214	7.14050612971156	8.0937493918221	7.04976403398473	9.55884798606942	5.60229906228636	4.58923555227206	3.81114446487629	5.3694499726503
POGLUT3	7.33385287761683	8.14123934574631	2.64586390310922	6.47468754163067	6.19929757214053	4.78251950228209	5.65161890873227	5.30694621822217	5.78275748584123	7.18148532171119	6.44541176718067	7.37628475447227	8.67032261950302	8.10047826449409	8.11153711255078	8.38755358978235	7.11120649788406	4.88250614878573	5.3487556419058	7.2069092669778
FAM114A1	6.02328841728339	7.00811863219275	3.48453215606709	5.37740624912104	5.4758013891077	5.48793829756892	5.21868369078241	5.24598273968175	5.88849096086529	7.84300314565956	4.71320058077085	7.18705571306327	7.54595032111515	7.18359306532998	7.12928978809238	7.80026340125417	6.76669848413174	4.26013113994341	4.44662931929311	6.41391561041936
SPARC	7.91364574090714	7.23961147111363	-2.68115170091961	6.80330068340303	7.75966535690833	3.68007560344246	5.95820378350526	5.49456319800694	6.33764874596576	3.77041413814734	6.88534020105764	7.28136085054503	8.00635266466936	9.12205323351323	7.79710531667831	9.00869341881178	4.94034964746978	4.10613630292575	6.32427695982797	4.35659030085436
MYLK	5.68405901369206	6.07881916858262	1.15436880045247	6.23375342980562	7.43028987663603	3.46228717685225	4.02846048492351	4.16949301776903	5.11664926384266	8.7560684767156	6.11832589635279	12.955552704794	6.62370257379808	7.07323698494199	6.98244483209526	6.77427626771262	4.40812694159269	3.54636323040106	5.41193280984117	5.32623027576757
GALNT3	5.67500866065339	6.76844075397479	2.94714119204548	7.2717688765041	5.42243078510398	6.42230935736167	5.07217574645494	6.38654336125753	7.38041450716163	8.58298044277001	5.54000597516294	6.25135592947452	7.67610880638863	7.32929283737064	7.52970512639399	6.24615804522212	5.76670722245478	5.22264023652429	3.30764183095387	8.41739845352373
EAF2	6.29719659148106	5.58037175501528	3.52842201790177	4.63240163596769	3.33801923611724	4.96897758006024	5.25759101944086	4.80047683578021	6.4212878153133	6.10527481483805	5.76923991625079	5.57443592094553	6.06044656110415	6.9463162448874	6.52126183112857	5.26401930438759	5.79287549118972	4.20455132498084	9.19452640739923	4.94465482143733
MYO1C	5.97603589248476	6.42996322914814	3.3073009877155	6.13062667031968	5.92560160571242	5.94769637626635	5.60411853948198	5.8506449084238	5.81160388136098	7.11362659142892	5.14020106487206	7.05345523927566	6.33000795886423	7.09582014228871	6.42450034690215	6.74926992358546	6.0498086659488	6.7214904233777	5.18374944184048	6.57691066307715
NCKAP1	8.58321748702949	10.380286758145	4.21638002236289	9.32972623567335	7.73056828477976	8.57476809098671	7.2480236901795	8.84181061565038	9.13412830955996	10.6835627923937	7.50131175803243	10.0182404835633	10.3161311681712	9.96646181900211	10.9422787730881	10.4217954044179	9.45754852448055	6.20720836251311	6.20160709717472	11.0286998599485
IQGAP2	4.55283000063017	5.87878056790167	3.13795328987173	4.97995695999642	3.6612660581778	5.06889756609996	3.89327968940128	4.63209790213984	4.80112548958847	6.2516753676033	3.99956427070126	3.8529242505684	5.1999835884529	3.55840832447306	3.89181079637765	3.02344484183035	3.39069085433663	2.97638582744776	2.78147529171027	6.36331347921309
MYO6	6.12243220701011	6.66637640668736	2.57441383730542	6.04290373841245	4.84534757875076	6.89140130276029	5.99148842713373	5.78524340906422	7.85904230443805	8.61279735399745	4.96597613613009	5.84185712928624	8.18339860778129	7.36623033655311	7.16150559697309	5.95006438276781	5.31408748084324	5.1793433381442	3.90761590001899	7.30241339850348
SPR	5.87194282803429	8.16831939101388	4.99367132216972	6.99283327659996	5.81334189585005	7.03331710454522	6.35328640101509	8.06489129500869	6.99323903583409	6.79687538868436	5.81412992355169	6.17997056092132	5.78280076398884	6.99885886300117	7.52349471572308	6.70850891892393	6.9579680480938	6.99831922216521	5.14164409962155	8.61928209238334
AXL	6.1871856306667	6.03174960313129	0.503271795483875	5.26536103206984	4.87019288014348	4.03177825856615	5.41232278617145	4.26458480437857	4.99342137118859	5.42484827160317	4.75221710078337	6.39716842243274	6.59899678272174	6.72653200363608	7.17512846914557	7.73210376560259	6.69904401455063	3.58776416816735	5.33471847969279	4.80407045579669
ADAM9	6.53733799514316	7.96705355559247	3.11544577461981	8.36366693613529	6.79772677704336	6.52045716456858	5.72855273552828	7.65482380477376	7.70471091363832	8.1807490707812	6.52596303584463	7.40374281799842	8.3049969231859	8.94443949645123	8.50224593412574	8.52719869332789	7.3344923351366	5.80181475242692	5.96104774735718	8.66553557858338
PXDC1	6.53292107886764	5.68810934723442	1.67925879821147	5.86680334430123	5.02034175243476	5.93218528257756	6.34548514654091	5.78160938811925	4.97182558907644	5.98035593728136	7.12018727441278	6.19289056169607	6.06159979982422	6.55281479259452	7.14449236162167	5.27582240071967	5.81937467512324	5.35782365587224	6.32935731135443	6.56023949473154
STARD10	5.20191155423269	8.8190946640388	4.16896249579968	7.21836255571313	5.06577984861526	4.56646492276164	7.75990300230163	7.06753543029888	6.76651562445223	7.95176377139092	6.06637847186057	5.51838835695591	6.72905507923047	5.76896229845871	7.07684070995015	5.61780473933133	5.4809551687164	6.01073377026379	4.28118587855057	7.07392852593386
GAS1	5.71205205985799	3.83252388054723	2.13665755900559	5.62642460017993	5.01794981402985	3.23847954105479	3.98804554532522	3.05221910695542	3.77924475618178	2.18096306672109	6.22198241037609	5.35687156462082	3.39763410061819	6.16477135795633	4.21995069816704	5.76736328976142	2.90719950215707	2.28436191036825	5.98249772548179	2.71019982797579
GAS6	6.9997347228693	5.80201643352064	2.47175354800798	5.43942343802461	5.6204277117186	5.6826318039408	5.8455298332656	5.38612140960156	6.85310066443589	5.63925327163808	6.34722363624156	7.27086831687553	6.09488559489135	6.6367350443187	6.11384562211845	6.10532102075932	6.15881169732497	5.73067139285608	6.02331472397846	4.83896953103496
SUSD3	5.91499571885554	4.50162917311191	0.963947166274175	2.96412441246471	3.12767718229061	4.00871228218999	5.89520709972544	1.93048871171746	4.82743602313102	5.2093338965444	5.51486682657925	4.17917640548494	5.61139104959912	5.23424986400803	5.59697866868205	3.99161478820001	3.29231926063451	1.34051066190725	9.42304805502691	4.15403915189836
GATA6	6.07617514347614	7.1844568818462	3.29598176558444	5.09474621292565	3.75721507773317	7.4340391174452	5.58149851118424	4.35133308736135	7.47488504425042	6.25786050495323	5.9511097047169	5.36165514283344	6.3278845515878	5.15327214407849	6.30567036046324	3.92385497738142	5.0273952335952	5.07088686860338	3.78831583328512	7.98187087044305
C19orf33	6.43842627980642	8.56695101076163	-0.839546320714528	8.45542821161436	5.57719952135787	7.53682073599573	8.70341575061558	8.29950474072505	7.14915702280102	7.2142475620912	5.90074774331073	5.7444711034327	6.62833992791923	6.9235399547859	8.25203128542927	8.70446646805056	8.78432101277388	4.43076869374896	7.48236960456846	8.34847746395775
NCF2	4.42330275209138	4.29834420171392	-0.15113191866971	4.49648988434638	4.85811887495016	5.00835446916557	4.52989054131844	1.78905163996074	3.90127855897701	3.06328054560393	3.10360608180914	4.03136891186244	5.956470426811	5.17590135916209	5.80688643496559	5.79357900759813	4.16082099809305	3.6236128056287	4.4697225695869	2.33647431064583
GPRC5C	4.07386392621373	5.49977788090121	4.43399923100759	6.2778566531709	4.73429725825017	6.99229374430255	5.911948797033	4.95129392089405	5.50310155216601	6.41380974045144	5.22573036811723	4.31947491627787	6.40589266366349	4.94120785565432	4.98582158746028	5.19466981752617	5.62430308582561	6.31756643584704	2.73664899986475	6.02101705087459
CCND1	6.04865927135569	7.93267350731707	4.2412358211419	6.2147544539564	5.5808476370308	6.62741186472345	4.97664987798675	6.20767407664355	5.60738577131567	6.66754308031454	3.18383511123702	7.39735837811387	7.26808025998415	8.00750524662083	7.05959606801914	8.02713111220105	6.65484777110311	6.70036634939858	4.67159632845773	7.10725250119568
FAM241B	4.26432913889553	5.54289435369583	3.26970741039771	5.22387328758773	4.6593130916743	4.96019183422594	5.30177546148851	5.74732834004255	5.72422722695097	4.42878478248969	4.52657764456104	5.55196661794045	4.59715522958634	5.20179952626728	6.31269559521961	5.3845233246127	6.38488316132633	6.63555483828602	5.02442079839749	4.94488236060898
NRROS	5.31094832636411	2.86551686390484	1.52520611751996	2.45245469006225	4.31809040543024	3.20165788446643	3.94262710954698	2.18129170400209	3.38534737060966	3.71552521250836	3.99550659890706	5.07917219542917	5.08455107075754	4.09541311567729	3.7772782405765	3.46442012557208	2.17079293725547	1.97223828031779	5.78884177392146	2.29295761087057
SAMSN1	4.63874639105823	3.21053810023989	-0.0764085224499267	4.53992672783877	3.31840626184303	3.73220401801138	3.46560320213297	1.55713130439913	4.08544274569658	4.22242146484753	5.31266968346335	3.41908887232415	5.5872987999138	4.99967821557375	5.79942485136061	3.10050717569796	2.65324469329898	1.86865375202744	7.41839519732068	3.16611040317286
SIX4	6.37541817619512	5.64085671319036	4.66358658293174	6.25124315774807	5.48977644954391	6.41519865953171	5.58098711038425	7.44841295878874	6.22786231909161	5.60165944893156	5.18844489571285	6.10161647196404	6.76512493998039	6.35305302299636	8.12291837892656	8.46702156151323	7.71083482849842	5.17097827994229	4.51915960743513	8.27222188580334
MBOAT2	6.15093930955212	7.6198198283718	2.80363412415715	6.39999095762893	4.5816977241687	5.72175987492958	5.38544374009875	5.8549704991031	5.86617207073179	6.63854890034805	4.72869593160643	6.30133416168278	6.57530481363019	7.27836986936351	7.50855372785985	8.08573347724544	7.65689464390003	3.60844208538719	5.40102585084665	6.58395128750001
TNFRSF21	6.07866666994308	8.10546251042993	0.524246448296144	6.97346885101088	4.19542744591562	5.66984367129452	6.18510826055689	5.41544981838198	6.37992727562115	5.95884989612217	4.27639997361472	5.89680660351119	7.10320194072514	7.46505063025335	6.44477596701374	7.0123756681707	5.8715848625705	3.54029922254486	4.84750798008884	6.78944725126267
GLCCI1	7.59023753416266	6.31025291689349	4.39386446274801	5.28023360293923	5.45195903328516	6.15979219432885	5.91768408717874	5.47903547574503	6.63615225186536	7.77445102705314	6.59878320503205	6.43902860752376	6.61545687827754	6.59161037425946	6.87662576216143	5.19207852544553	6.14111733784255	4.63091792344803	8.70588627242583	7.35008116578216
ST14	4.31704756192002	5.78204867230993	2.46071609920484	5.65584895038058	3.58082299092615	4.84045927542436	5.22034502669732	5.43344612536219	5.62217081906996	5.72478041379214	3.91192348873991	3.90392587568801	5.42556153079484	6.07815846833372	5.29267952720848	6.16875051612372	5.31503214462947	5.11877628473569	3.97469595059361	5.8498118801078
TMBIM1	5.58594718819851	7.95495526909894	3.33889774414735	6.81456757576456	5.31493700987808	7.19271829765981	6.15735295523393	6.08578792554526	6.21878224401362	6.23179839193522	4.9566331423333	6.02073575325841	7.66707347410871	7.5197639900309	7.8244634445729	7.92302533362975	6.94952546130726	5.08084786661311	4.96029359598981	8.17981066607062
BDNF	4.67288070836624	4.7283938267641	2.92173088823805	3.67039648893606	3.71589060463558	3.2191995443602	3.36817854449531	3.28961486668593	4.07277931848366	4.45101999111256	3.78362730547447	3.28695974158961	3.75636090516888	3.3539654640187	4.45027962172451	7.33365291934669	5.67014626826791	3.00663681791321	3.18078055235323	5.32609475652865
STAT5A	4.83501807909671	3.82989342807963	0.811643901466918	4.22797070902961	3.97026171229921	4.42253552694628	5.23811459341554	3.96694019282926	5.08911926686245	5.03548739915623	4.34102957565994	5.73910701878797	4.43946415530345	5.18601598434469	5.25058033392125	4.36643198985563	3.16070055902254	2.87592302244667	5.66715591800082	5.62101703484772
NMU	4.46269867945248	7.53102739279746	0.809892974331411	6.23864844226653	2.14315225475396	6.29029415585394	6.06897523005321	3.39002277258563	6.24389080662963	2.81166199873651	4.91519889572043	7.04507516037658	6.62991894075993	3.98062710101533	5.81649375167635	8.43697229902723	7.81914592692763	0.936459307613506	2.74300148895444	7.05687772407844
BLM	6.30518929752714	6.12694088933164	4.47161227902987	7.5061144589454	6.04650964695715	7.26766338824944	6.53573212027894	6.97752672174244	7.14473392827567	7.94756362051851	6.95397163304227	6.79001195290899	7.3048059674643	7.64107279334396	6.85646544280116	8.1642833100713	6.06078904635811	7.18164804447118	8.66981699038538	7.30608277957959
XYLT1	4.94191768220596	6.1667969189347	0.923727416639938	4.32568782103989	4.07452008581701	3.26321344856629	3.07358347791425	3.40737214245648	3.09442966339937	4.46398421785048	2.45045487073218	4.17586548365004	5.63900902637539	5.41291088552116	6.43438019494421	5.941755984655	2.85464347854935	2.41088105056102	4.40145621327081	3.806674130485
BLVRA	7.28302510511574	8.68341686475337	3.63645413729036	7.97032254997606	7.94138894016078	7.39639155599876	8.74213150659043	8.5684713574472	7.8970349951385	6.70282330607685	7.2600438740802	9.31391338810568	9.26242894562683	9.19830208429946	9.69498639907503	10.1868599368734	9.46253989553673	8.09348118535	8.20810577499856	8.32217894917917
BLVRB	6.63806749386738	9.59404498228291	4.17884459248174	9.47159156020636	7.05801439486905	8.68527169305002	9.46083165167466	9.61528429573262	9.11227947460705	8.2589693533707	8.36323899189552	8.38870156816682	8.13203204732306	8.77040039132657	8.22096219503624	10.4664045236861	8.76124735760986	7.55682010465442	7.1465751851368	9.07755580609905
TUBB6	9.39234656343682	7.60327896920871	4.55513596534545	8.09414781155466	8.43527082364014	6.55931082455205	8.01064191214239	6.47991172571146	8.01333212452963	8.73029873823734	9.6536870551033	11.9775604634558	7.63073154497396	10.5562791628352	9.93827617194872	10.6579115524389	8.43572777686117	7.77825645209724	9.77853429791846	8.00186617018029
BMP4	5.89309042742065	9.0348989054611	-0.0645140766576651	8.44424022330697	3.98827079475191	5.18746777452531	5.41499118133065	7.28315117312241	5.17273151515318	6.49982943336221	3.70584188815046	5.90778035459455	8.23087234484896	5.11921366550286	9.06168228348286	7.8179789306237	6.78169135138073	1.0717214017867	4.86841332452081	5.11099486509518
RFTN1	5.79430787201091	5.85907225025477	-0.0340238380729616	5.58871396651054	5.67028646688726	4.20157022743189	5.6624866028785	3.7623644010366	5.22063181425132	5.05879034152567	4.99310025736639	5.15325847464134	6.13195294565231	6.51999128155047	6.2780252005201	6.0058003069201	3.25493407707221	3.44743352454348	7.32141108211259	4.61741483959803
TSC22D1	5.8929205590093	7.42462234274971	1.58317208377606	7.72658105816573	5.89925835240637	5.93517730498521	6.09718460794801	7.9140199799633	5.57801629850702	6.18091327778658	6.45347472376671	7.34278063194997	7.66706304987378	6.19727450452922	6.82101357614437	6.46103260213779	7.06467016949585	6.26147735211923	6.03831643694606	6.58931958014661
NELL2	4.65553156983689	4.33515486279911	2.48991872515669	2.59350765379575	2.70146694707747	4.19022115466909	3.78126266093613	3.25581221444497	3.09932362078662	4.52623270461155	4.00477567061991	3.75604527317713	3.51779631973148	3.70338228525129	3.7197072822104	4.54866881815872	2.65177249500074	4.0827097188956	7.04712957351338	9.68741070757858
ASAP2	5.96182023981482	7.82055074975533	2.26553054744032	7.20392361637091	5.19800144506913	7.31047535863455	5.93489865965912	6.52712480967328	7.20690161651169	7.57337328565186	4.9864035058176	6.30821330341156	6.51149589525292	7.55894532444067	8.01083767200197	8.26038379077355	7.49562749586065	5.11397201631524	4.64936462290409	8.6764058281832
SULF2	5.19305471721685	5.02782361860934	-2.36128979151141	6.89669827746946	4.7696622278251	4.69102148275499	6.22663502795529	5.02952560767969	4.68111756940638	5.07620835719892	5.10529318901449	6.15522709511836	5.2204451707023	6.806581727854	7.5374630076745	7.13845956048854	6.78004669494078	4.9321576816784	5.81236288948625	5.37440906199774
GNG12	7.14053545193405	9.17696925546626	2.53801615376966	7.1857973619424	5.61919328768727	6.03041308844756	5.85572968337799	6.17875401311968	6.70722294828004	8.98442575186278	6.64940197998175	7.9435740713392	8.56030651290493	7.94365581664887	8.22637521925972	6.45409954470339	7.21852878545711	4.64452096505935	4.91487937964723	7.21786487357565
BAIAP2L1	4.82138926445886	7.14187746091702	2.86999051646492	6.29079291026833	4.91415679089362	7.27050359805557	6.11892926587	6.05848695606771	6.92868579166446	6.77360835368505	5.05607532602143	5.30082272089828	6.16094707307936	6.44417399960718	7.04714911753821	6.45148214009566	6.26480687758182	5.49130039465114	3.94784481591675	8.27599761135725
IER3	8.42218472451519	8.08929651840428	2.88078220405327	11.5991573493064	8.43661092563608	9.02554291628708	8.23286179876444	9.68033575163428	9.91773972879283	5.11862152585594	9.6997390445162	6.9766566281851	10.7059895454599	10.2538076828373	8.40757495763734	8.60697985358748	7.82805953519364	11.9266564805311	8.04189471590391	10.0609806502443
BST2	7.71958340913956	12.2489507310652	0.203875272258037	8.68685323344267	6.36729356605098	6.20834766588981	9.38972349700527	7.35610087013059	8.6445102768079	6.10919562011701	7.86433066526172	7.86046993371297	7.96806351287008	8.25706219755164	11.997293330856	8.46293745643772	8.51685949140915	8.56865441465797	8.43377727019537	7.06361190868587
NFIB	7.31372829940729	6.18346206503533	3.66071689107528	4.17611299233342	4.47709753950711	4.98779459909603	5.80135905432639	5.03993136979526	5.75309576331374	8.60098063982649	7.32455952270948	7.66620707550117	6.91160144125969	6.59752456431677	5.68405268868632	5.36268246389403	5.84167231000442	5.36421551068323	5.45488188533465	8.32266178699147
KLF5	5.60305103936723	8.07034884027803	1.24879079045112	7.20894969636767	5.16469422951349	6.53094764135611	5.48116350960524	7.00825753703296	6.69464331056117	8.37889855178473	5.35723713749484	6.55955476175925	6.051784144605	5.68298913695202	7.08854162455011	5.45380018057078	6.48281415112337	4.65981427072594	3.26744884114399	7.90931722273989
SVIL	7.50902794964413	5.71427590868682	2.35048310125958	6.04131031437633	6.26357646715557	5.85510405082767	5.74247391853963	4.44496381692829	5.48742261730627	6.7040366913033	5.74161215032692	10.7925716169441	7.01243153745547	7.14853281103353	7.29873238317394	8.50434777382116	7.05699801942665	5.55546374434069	5.83876950608229	6.13301473542102
NUP210	4.9916598577584	4.75012184008065	3.22414734971518	5.25055390725814	3.77066526624566	4.33890235458075	4.3435546687677	4.61235251718762	4.82293625374739	5.19580421855484	3.94366982554389	4.44886152116488	5.27793951514958	4.21003398157994	4.80745358219504	4.30942611397637	3.41143786832326	3.41018600285936	6.91373565119335	4.51928631307411
PLCL2	4.56190702104692	3.79105109172932	2.13369360262494	2.92702709485816	2.5426118185227	3.18658590156134	3.80996394556977	2.46280612177485	3.85718488555596	5.78673646929144	3.99480082076073	4.26616051024555	4.36104380600134	3.63994527987695	3.95938865593386	3.28677426047802	2.57090651586186	1.4274445220597	4.30018084704073	5.36102518683364
