symbol	TCGA.2L.AAQA.01A	TCGA.2L.AAQE.01A	TCGA.2L.AAQI.01A	TCGA.2L.AAQJ.01A	TCGA.3A.A9I9.01A	TCGA.3A.A9IH.01A	TCGA.3A.A9IZ.01A	TCGA.3A.A9J0.01A	TCGA.F2.7273.01A	TCGA.F2.7276.01A	TCGA.F2.A8YN.01A	TCGA.FB.A5VM.01A	TCGA.FB.AAPP.01A	TCGA.HZ.8317.01A	TCGA.HZ.A49G.01A	TCGA.HZ.A77O.01A	TCGA.IB.7644.01A	TCGA.IB.7647.01A	TCGA.IB.7651.01A	TCGA.IB.7889.01A	TCGA.IB.7891.01A	TCGA.IB.A5SO.01A	TCGA.IB.A5SP.01A	TCGA.IB.A7LX.01A	TCGA.IB.AAUO.01A	TCGA.RB.AA9M.01A	TCGA.US.A774.01A	TCGA.XD.AAUI.01A
ST6GAL1	4.89727419140628	5.48667638201972	4.62137310569284	5.5827945994056	3.9694016948247	4.39946767139621	8.61265965111431	7.59149845963263	5.71564374202464	6.48348272451905	7.20247085857348	4.3023981241249	0.176737252345755	5.02763195934458	5.49517215153985	3.03239265152726	6.16498327380492	7.19842754317293	6.29671319703604	5.04106658900331	6.09660782611229	5.81653309247566	4.6719453085595	3.77728789550952	5.61853020054667	4.92960345548809	6.42135235720564	5.47885407546947
TACC2	5.76666718146226	5.5351105376914	4.71417347359653	5.90643943746318	4.07144265351781	5.70028367966395	4.68028509101902	5.25785385093067	4.66981461130223	4.81360572413888	5.68694340713927	4.50856339853004	6.68016598930097	4.40253503837794	3.41575252127767	3.41028202953334	6.13349092101288	5.57577376377185	5.11277016495348	4.74475475095738	4.04871901527704	5.08128416606446	6.13666399491763	5.44131892206869	4.45202170176081	4.94877126791432	4.1933602739809	4.92610746017684
TMC4	7.47834689281738	7.34657668185586	7.40492629415378	6.76960959861693	6.09117615017222	7.27666132886353	6.95974224637977	6.55785610708755	5.72182843882842	5.73896713445609	6.45323897328922	4.86628076221976	6.70946935891123	5.12441059282119	6.64600087582551	5.55216584517092	6.69876405763693	4.80342969107607	4.90819304705992	6.04097081806744	5.91966172233571	6.83116209530947	6.54831019439867	7.4247888062592	6.90910354301306	7.01259201312363	6.90664821128464	5.5976706614158
SLC43A3	4.58561728533714	3.73843097956553	5.42558495268617	4.04008696301815	3.76393415333343	4.34987750061515	6.59625809030942	5.70930875886742	5.7583372409826	6.52147113154411	4.32308868043178	5.05714296271004	0.368778399201669	4.34106504453731	5.70689084209295	5.44822623455381	3.94845081208228	5.7236444510511	5.39635396248084	4.88896942076865	5.28103687662484	5.23933847410509	3.75514639039486	5.76224206205569	5.1537297062566	5.07016758953569	5.30643321042792	5.560827776249
APP	9.73505170292558	7.82385561201262	10.087402159849	10.1365630416241	6.97769144419232	8.98966320017771	9.39008834670969	8.0439606159784	10.1699225052647	10.4598565114842	8.56441544460389	7.64799064619733	8.33683538766415	8.57143973151051	9.20111113752295	7.69585732690953	9.27812733947631	10.9247427739548	9.81159690203051	8.42892798540548	9.86404995875993	8.76669268037245	7.26153898044181	7.91936294647841	7.37935176039884	10.2545914442488	9.29667734021145	8.8039980404716
SHTN1	6.27461142718489	5.13022909930367	5.59481672782385	4.75195032104347	4.52361408000197	5.89414019450944	5.46446207979464	5.21022337579934	5.79090421565517	6.04238235354482	4.84353723624664	2.48061820110141	5.74420334768748	4.9828345653182	5.52692358340586	3.88931180229544	5.45478916736868	6.11099018693688	4.80701577479331	5.26994297909329	5.67850974445475	5.13612269684049	5.76311826371466	6.09747243324295	5.1758989533181	6.32135388453395	4.916972399869	4.80230881692861
SLA	2.45885195178438	3.04732652810326	2.80937865225131	2.96257009940493	3.22195483786203	2.73069523088666	2.6722859761661	3.50406279241791	5.29242194183509	5.07178477457241	3.02389992311208	3.86552505717709	0.783229894885596	2.98933608119305	4.78044178036083	2.87264352442266	3.14836295348758	5.00354318512953	5.23148972172695	3.98857299276841	4.57081664092459	4.52398343947541	2.75092830074387	2.18027894120882	2.85313527623378	3.0135687697175	4.01774472856748	4.02781055674958
WDFY4	2.64410720088946	3.60602781939301	2.64048903098232	3.92199124405793	2.83291949997905	2.7349901358984	1.37118174714638	3.27951460435932	5.3506218699268	5.37759262807076	2.83249407993837	3.98749294426751	1.37887495091355	2.357535949682	5.15822079401877	2.39583142275372	3.25869437680852	5.82990776631932	4.37923450745335	4.36537798842626	5.11057929581226	5.55332724446966	3.00597280586988	2.77826855584862	2.57206539545614	3.48790448156905	4.74208804480056	4.64773081224029
HVCN1	3.19941953074905	3.64952503970488	3.50522881416975	4.134081644769	3.01997640607862	3.07112101447991	2.60791879155678	3.2112114602602	4.00812822115457	4.47562516778759	2.93449565043597	4.05085084244356	0.704153090685711	2.41624337061965	4.12867807658539	2.76455779983464	3.30071773651362	5.20699699611447	4.07185149790336	5.07938013142836	4.0498765824374	4.41070383041479	2.1138476736122	1.96117397320804	3.08694724526773	3.65529897527295	4.46132730298157	4.76739482405425
P3H4	6.53133637944533	5.08047540918383	6.01260148146129	4.47142221711381	4.45475249489056	5.22516598540171	6.3790189992378	5.54552439609859	5.18980792332363	5.41077466724777	5.4722275234661	6.5858186507389	6.46105383966056	4.53883880250237	4.97347801194223	6.57961021055721	5.71961463868884	6.91930210946717	5.78451252804205	4.80713422299206	5.01439017742879	6.17838282476248	5.67321832529584	5.31704137799843	5.18362206629643	5.85143041829339	6.21378946322692	5.8001436905036
ST6GALNAC2	3.88061098802734	5.15738705389793	5.81118071166477	3.74511480190047	3.90188888536199	5.48311831343543	5.1299866668789	4.65051752717827	5.23812749654492	6.20051190644422	4.66462872357323	5.91494888650147	3.62139911330255	3.39462969998833	6.53469636264339	4.4634588595384	1.8358859064974	3.3711400571938	4.92272321840106	4.8362411411331	5.12793666309462	4.29359282635175	2.64924046479935	5.14533746570038	5.44831770777386	4.94202372139129	4.97220998642285	3.89717410162431
CARD8	4.02944019878875	4.77914456296176	4.57144884119924	4.45288380655726	3.85330071282727	3.84745936164614	3.86513004719836	4.16884858062234	5.38752208536441	5.55375497149108	4.21116874564291	4.02336335532089	3.33154755741586	4.21897607039339	4.82542331158754	4.24420015774837	4.54527066115873	5.46420606678504	4.88312838402333	4.25990755395592	5.26510281942992	5.1532246923545	3.41312495825669	4.34425060919866	4.31210277080956	5.29200097491133	4.74568660658502	4.77986703701434
AREG	7.54962079691016	5.74495576570594	5.55627148597567	6.87433847386096	5.35698878853891	7.10525966866878	9.37773347400376	3.64407283228694	5.72533263576858	6.65386426306892	6.39417373346344	7.80721330407621	5.92845008478724	7.79340769580706	4.35908335310337	6.86763365376878	3.94219269441327	4.53070845849098	4.6368461635052	5.28547335744588	4.35694095755807	7.51068216752945	5.07213695107189	10.0786736693281	4.63395741860015	4.08950032464892	5.01576706531878	6.07778637891104
CYFIP2	4.60498617675825	4.00573019311394	5.57490483949041	4.42206615867124	3.59420219364923	5.80680421271119	4.022544000346	3.06481002376333	5.93424841052958	7.2057847344433	2.82301438433838	3.51049029788207	4.16056133428966	4.27622529473841	5.11066863304031	2.98804574300795	3.90360224328085	7.94118522758988	5.45537831710575	4.93048235431174	5.52789347683647	5.06046222252063	6.68559289643601	3.02127316879393	4.71305555010073	6.21701009880894	5.1871113714147	5.15361969490806
TSPAN33	3.10763421529983	3.97782245010746	6.26400235297167	4.29497559187517	5.15483555906852	6.28929480759991	4.56353268850883	4.63993621893711	7.24717840454787	6.6083749145775	3.33276668187277	6.3960698583352	4.3613363395632	5.4749738256942	7.04479335456736	4.73195641418458	5.35292187687423	7.22911507818132	6.67248180012872	6.79535614441791	6.43941195628935	6.08015107957204	3.75265369051934	3.50646453416062	5.59323744993869	6.54860978944938	6.58650810315165	6.53164160648298
RND3	8.32873949490145	7.85565887913816	5.84594104087018	7.41390921761615	4.87063561412599	6.87583861835268	8.25101655191198	7.81766295860597	6.57686066897808	8.49510406924996	7.10720764680948	7.24769666284232	5.09386675352397	5.87499940503964	6.14223193509811	5.05873426719832	6.40429202762256	7.9314126673761	7.2735334803832	6.19505563972848	6.37829566648332	6.38437039543502	6.09478794659934	6.80761910759297	6.65109451077772	8.47231663269451	6.92755908917808	8.99744037351474
ARHGDIB	6.68569765756402	7.49684933413685	8.05855505543993	6.92085681284236	5.93023580285427	6.35380688269779	6.19816279178684	6.54011125246014	7.85603922620463	8.17411758186617	6.15867361793081	7.88799188018432	-0.0392816884070113	5.03151713327398	8.1892496373482	5.43889499808851	5.90328404536014	8.8504677625651	7.02736747805021	9.23189594347017	8.05908827388478	7.80524229347128	4.91797464281325	7.81145073499224	7.61762055070461	7.49993050565332	7.03987595671196	7.45879183183411
LSR	8.11308769172554	8.44792676501625	8.13839570055786	7.97731185106163	6.32454935445386	8.03924049279949	7.56989575818845	7.2933468517731	5.5875362984831	5.80191750047496	7.59793799415241	7.36890137147139	6.34469419958913	5.37958186352937	6.77211705491066	7.15904612726368	8.0557016411788	7.38763666832961	6.42629422811066	5.86073631655888	6.68112065671723	7.53987289776327	8.31072895610262	8.04660791108952	7.83318664133301	7.2137574087295	6.53589948854868	7.86747124599491
IGF2BP2	8.2765122187636	8.51903821568712	7.9382286408522	8.41998036959683	6.54903061310703	7.38857124661808	9.68566046951733	6.43003357155044	6.98807911635072	7.19951938146372	8.00490596534621	8.76641094369227	7.83176640752461	6.99788696104274	7.59378780441797	7.1070158817262	8.62243142533144	8.02184747524945	8.03825443868156	6.47339891060767	7.26093894452944	7.6481272424214	8.80959642559234	10.4437026856248	10.0620234276882	8.00202970075917	7.41083987917953	8.75662394584642
RGS20	4.49878214712491	5.88251407051565	5.17177378974832	4.89603185210218	4.30661611648679	4.38909615695686	5.64739963176172	5.03833218254292	4.55684697132154	6.08664299653616	5.12766615121742	4.92885390865535	4.30976749079797	4.56843647267383	5.49581300718738	6.23348843628742	4.30872983309295	4.23720891481944	7.46420774294223	7.07707827853396	5.59666194849508	5.23692493429863	4.35600358874289	6.60652027269255	7.2746146375494	4.62512477168803	5.44679139207728	7.53925183907243
SH2D4A	6.30503637608443	5.67680893631536	5.66233846451529	5.92407097632055	4.11300076305683	5.43330393242755	6.05191276701576	5.70157371038125	4.54596499079287	4.89657141841873	5.04604502487397	4.5812887912956	6.11076387596984	4.68480560867295	4.34411300589953	5.53178735041525	7.05494955475472	5.19537051410954	5.5322823551128	5.69923182921257	5.36068967651559	5.01995809664767	6.35976530931646	5.56890405746314	4.20855342921714	5.3073420583155	5.59645908020356	4.03373355573015
SPINT2	9.22563644330155	9.74111540963216	9.4829289626702	9.64686968267032	7.93568961565229	9.54499660386093	9.67324475144523	8.53176372610911	7.27165955423051	7.49077248218799	9.48241590078809	9.12033962944273	8.43876752493707	6.57495930244668	8.34730895097782	8.39537394784632	8.77769040256447	10.172581721735	7.37983455700198	8.17937889168478	7.96181808446617	8.89995929060508	9.64693658954454	9.41911786244136	9.6559241758914	9.58932319867647	8.93765218801866	9.92480139277751
DKK1	5.04740321785864	10.4556452811767	6.57067108498167	8.72798718521948	5.01004281727651	6.75337003634651	11.4021094857422	6.77543582924453	7.1312004412663	6.48108234126962	7.23744867809096	6.64088277343372	1.39165774627559	7.29717925398769	4.9091033338201	6.77797615605964	5.33252233228988	8.25681213372413	10.7999539730167	4.64713961505331	9.02784785262882	6.68401271357015	4.2744915110256	5.59821555699092	8.81575074984257	6.64830816182965	6.78832577552881	8.41336480520627
MANBAL	9.29451156810276	9.20505838606424	7.98097477469635	8.98590850610848	7.68354349652907	9.19734276859267	8.83418239981259	8.71681728924194	7.8275114509203	7.99217103256487	8.36841478596111	8.59566971927637	9.56941195727602	7.59306792771516	7.7563506604056	8.5276249453217	8.62083917234161	8.545446391141	8.33061935767313	8.57612752845332	7.81188209698036	8.01932213949334	8.73136790319429	8.75396983023242	8.21468345779988	8.8027637421409	8.45017085614274	8.47372904614402
CELF2	2.65241328142296	3.5366007158113	3.72818217669429	3.37612437564234	3.45816069508465	3.26745407969049	2.64445652451872	3.64917865868283	6.9606389113808	6.23751768451349	2.89315835525492	3.34185488202252	1.4276978391753	4.67573318954289	5.03688717858111	2.66939424105303	4.1120423787278	6.32238821551224	6.0187255581078	4.08565035836204	5.39115076915236	5.08049267570131	2.8115122948659	2.88326608408019	3.12996452280649	4.2873282107901	4.58220469223904	4.93438155160633
PLPP2	7.46172737193883	8.2645171319789	7.71192521684467	8.04244571593758	6.35722389376345	7.2140969139631	7.11057257213779	7.04111806874476	6.0994165718994	6.91281254880629	6.65706132451175	7.51702062034427	8.31180467148636	6.12603444314897	7.03657683715287	7.22539379242255	7.56243964723867	7.10010233494025	7.17279417558942	7.05212753471332	6.40868326451947	7.20465812332732	8.28119836380084	8.05856486866791	8.01187237331472	7.35459101042241	6.80792586091521	6.20771992645155
PTGR1	8.97449370597518	8.66305861311808	8.21399109978737	7.39734729038975	7.3238377507946	7.49428399961513	8.68195284613377	7.47361746047819	8.64697334319045	8.13103198724326	7.59260495345815	7.18826929690409	6.74030273469869	6.25929857662157	6.30253503800833	5.19114180725698	8.94768516157674	8.32537878284968	7.80128815376558	6.41598263847553	7.26518452855592	7.16517646913863	6.26085079366516	6.40423723905044	3.99216461184102	6.19105957068813	7.95716166018372	8.28177024159808
PLPP3	3.19945175595299	4.37737870244761	4.93911711301407	5.43400326105103	3.84211912247162	4.54819735736814	5.87052741625045	4.56681912948736	7.39529231725301	7.1511389791419	5.2149859524499	3.64610273879518	2.95483209689652	5.71916874148455	6.12423690313087	3.77035238932155	4.66427003485074	6.6159129582513	4.73716861220075	4.78178772819456	6.38969447714409	6.4107304138036	4.3305314824813	3.86071461578676	3.54996742182238	5.78640253477135	6.25113094149454	5.38367718248644
