symbol	TCGA-3A-A9IX	TCGA-AG-3593	TCGA-AG-3600	TCGA-AG-3894	TCGA-AG-A00H	TCGA-AG-A01L	TCGA-AG-A01W	TCGA-AG-A01Y	TCGA-CG-4444	TCGA-D7-8579	TCGA-F1-A448	TCGA-FP-7829	TCGA-FP-8209	TCGA-HU-8243	TCGA-HZ-7920	TCGA-JY-A93D	TCGA-KB-A6F7	TCGA-VQ-A8DT	TCGA-VQ-A8E2	TCGA-VQ-A8P3	TCGA-VQ-A91Q	TCGA-VQ-AA68	TCGA-VQ-AA6B	TCGA-VR-A8EQ
RND3	8.30721963950971	5.77328128811983	5.75636353511359	6.07837361637066	6.15937911637017	6.99608768901283	7.09579505017944	7.10368453181104	6.54121199097225	5.63056990409456	8.20428464942233	6.10999810177934	7.10128487936167	6.8993411984538	9.05310664354653	7.6024806406036	3.98402312018439	5.49694929039085	7.17243983812914	4.6057107671344	9.52319247175696	7.80300661260057	7.24720305398902	5.15322352028452
ARHGDIB	8.66762754073391	7.12002136470421	6.45733362356301	4.15613704163606	6.20442281560904	3.41386064385156	6.637511495411	6.05277964295658	7.61013140405067	6.53672230473496	7.4738725831327	6.71781701963014	9.00195997544016	5.13120580253029	9.05965316662063	8.41403570041317	6.95116321373573	6.34881388029871	6.74435539109114	4.3669099956782	6.14869311785254	6.37917108512951	3.57110717921985	5.27542713079227
LSR	4.6436327550034	6.04282857120134	7.40961186015167	7.13900583093831	7.78653845345965	7.62242245607389	6.60533995322232	7.81196824483158	6.51470228164816	5.8378868968681	6.85713797285817	7.86116345685973	3.70408251044346	8.24753235110498	3.30057635062968	7.97250225600115	8.0160305753436	7.52311910106338	5.72767342076271	6.63038858103828	7.01054468918238	7.20694509949128	5.46857902587037	9.62455198104651
IGF2BP2	5.67822081709124	8.99369956335636	5.78375199925272	7.52839148820983	7.40382047544257	8.35046610754613	7.38183484023837	8.5233869918731	4.25735036668042	6.47866101812	6.45021225385686	5.46440975755966	5.84269755902722	8.97748879014464	4.47668399940842	8.01565953946359	8.78798778119078	7.19121541419218	10.4032122661232	6.14976208035338	11.3651161536495	9.00237881744183	7.72201826309202	9.28614169721652
RGS20	5.09775769241105	4.91149450596231	5.42649668838512	4.77811583923059	5.41481358427399	4.77811583923059	5.21706418154848	4.77811583923059	5.77587330705572	4.95329982411756	5.28158533267802	5.05603923817697	5.65093916897353	5.87856612272986	5.13863334845563	5.13390695842172	6.36508973441227	5.11608688269335	5.41922576856215	4.83018201321608	9.27710247540064	4.89052640950958	4.92119765489511	4.99095319928097
SH2D4A	4.29635000572672	4.16956111108215	4.66185393758361	4.67557867752807	4.41938870857612	5.43734179661412	5.03567891130935	3.85004952723733	4.3885310140254	5.81384314282742	5.95545643075143	6.74981119993312	3.73348413502073	4.49371785167348	3.64941926997742	5.95548033753613	4.92394734427419	6.71663608788524	2.5596054788503	4.8926767085335	6.58340715012597	5.986489245507	4.33023152991597	6.533733556489
SPINT2	6.40531911063968	7.43797448482612	7.61075308806433	9.19901395491074	9.15706295992301	9.18828343716839	8.13277879370224	8.33343900216448	7.14594448060279	5.81534056430767	7.37474434922501	7.97150111722949	2.62408072616245	5.91228414925375	8.63312339140257	7.05226062220279	7.54277231705278	8.64481741109101	8.6959072554662	7.11337759879023	7.63993915680243	9.34018252744622	6.96058843394778	8.91345659276978
DKK1	7.27521263591056	3.15943461199069	3.06697178361	7.64400934920761	3.79672783457863	3.23435821592541	4.7841092499241	6.73043438010483	5.03418473602153	7.02177450732496	3.95938549265483	5.06787143836259	4.66946441084277	9.48832849041735	6.37744450942404	9.30483283261173	10.6660083268773	5.6497109579688	8.56869944347461	3.01743587776009	10.0739597902123	3.60714197353938	3.07090401773491	3.98188131436647
CELF2	4.75166922693897	4.56765199736248	4.53005335430129	3.09292294767677	4.60527690576606	5.54947811739	4.53951048330322	5.0928170634857	4.37858062037546	6.30723453707784	4.98954719682829	2.3913286143256	8.29003219635054	2.86813592183765	5.35475444404217	7.18361989136394	4.00205846818735	3.03103125205608	4.02210816381285	2.48247703597977	4.29563330963461	3.79756519716753	3.35646124309615	3.03219569576583
PLPP2	6.49063497941206	7.3276603136191	8.45813135511094	8.14495443949223	8.72985936211073	8.3929272861363	7.32346328029886	5.99373379798415	6.82930460115058	6.13880083743268	7.29361029874669	8.46528587738777	4.20049236801769	3.24270002425216	4.37753019165067	6.74580854220521	2.60748574952452	6.96811869273325	3.70678376224314	7.68104333709723	7.32896851192182	8.30906081043947	7.45257431214976	8.3094834018812
PTGR1	8.49550588056613	6.57313322746816	5.0476499866547	6.69363227423274	7.93250437472927	7.70065641946237	7.15638186751718	5.91614983522358	7.35853506032343	7.49138488719576	5.1306218780066	7.88292958329185	6.87898270074698	7.42876992611671	8.66175461020364	7.18428328399705	9.07285479087433	9.3040473832212	7.66427650774634	6.6481010605459	8.50939707585168	7.05983390498823	5.41455055383935	7.10939047845686
PLPP3	6.59089673211405	4.95274756534656	2.68983144912069	4.03850117347246	2.89740013311735	3.13824410372243	4.17569723133537	4.49415583668378	5.4538480886855	6.03019445322652	5.73297917819414	5.40090265017856	7.58123873968348	5.49267536255079	7.76731199961881	7.3248212245483	7.47294636656683	3.91554591428084	6.68363792074622	4.86563143103655	6.19131689852574	5.50097376771161	4.758735378759	3.77982011466651
SLC17A9	1.51348710150789	4.5678811567122	3.73248194499607	4.19549120968421	4.05679156947819	3.62001703863415	4.85010614276126	4.37046804629736	4.45570352954911	3.65355108427728	4.10373654409806	4.72408884494856	1.85254817553483	5.25261167157594	0.554571503632383	4.9715792701788	3.16639477983048	3.86184262475663	4.33289849033836	3.17277837866512	4.89058849542658	3.06394928933667	1.66533987339064	5.10379010036872
GALNT11	6.92951647313509	7.0209785187244	5.79230444160881	5.87356760752844	5.51889188557162	5.34139629373569	6.44170736999595	6.01599231488459	5.56230300108121	6.06265642252166	5.58575857268369	5.93426807331909	6.66206005460512	6.48818428011402	7.49573811496366	6.59791948236791	5.41405392278167	5.9802058739045	6.99034480796332	4.4021687047919	5.52767737675206	5.354784709046	5.81028425092839	5.48392427225779
TNFSF13B	4.19358586469234	2.81830189762738	2.59456352271264	1.30877342416022	1.68693306896315	1.67775679776337	2.52184394664041	3.59589917653423	4.42864619614904	5.23601660324968	3.99499310822077	2.71820148750407	5.61097458047852	2.5800125783391	4.41644357659507	6.15082437267243	4.44844299588407	4.27251720375233	3.61533536306275	2.82501413898598	2.89591300135734	3.31117276956281	2.75827680733059	3.00899216683402
ANKRD1	7.78907271889561	2.84356967016788	2.84356967016788	2.84356967016788	3.17388247849459	2.84356967016788	3.06293288847386	3.53831835674883	3.06313748156783	2.94400231597694	3.21785148276124	2.89849997717464	2.9401711053902	3.49695366144551	3.94676360778977	3.1647620228371	4.59253293469499	2.86899651237619	5.40058325775139	2.98828816325013	5.51258971626747	2.90461177114015	2.84356967016788	2.87482792396141
MAGI1	6.26266776842177	2.69796153362468	4.34452271655548	3.48426273623342	5.00798352104973	5.04279088242577	6.75091917598092	6.49981152285253	6.05476330788543	6.87522692975651	5.20386364036762	5.65432519638128	7.08109630201475	7.2281990126951	6.25413106864177	8.01308403014058	5.15780687320078	5.39143106677864	6.5799902338435	3.23554317810626	5.46032280476956	3.26998426671868	6.63190403169999	6.4628757189805
ENAH	6.23601337283286	6.90732548368257	5.57926341747376	4.23154569144417	5.6144262199294	4.75667572616305	6.57429596104309	7.0228512797729	5.83967464484141	8.43897088313573	6.38293214713338	6.62168115434418	10.1247819397547	7.70597319208264	6.30760191744996	8.9338792345683	7.15341397945425	6.78154931215147	7.67040626449869	6.19214245151525	7.77993498155257	7.27432180012282	7.5062085550757	6.54720101614854
ASPH	5.29457616677125	4.72927206707732	5.18333255241241	4.48127212806114	4.46047283039112	4.74773127474649	5.83838084684471	5.85466916750316	4.34202270234253	6.24853260575167	7.25374967886511	6.94364319893514	5.23792017441913	5.20990003205699	6.52288538883631	6.6496397433314	4.14930557368877	6.78786958490097	4.52513749142582	5.55175765138418	6.76364786489612	7.806330580703	5.14570216627505	7.76762386667456
PARVA	5.32726045863793	4.79910689032834	3.84414394283426	4.15973777887193	5.47865625281793	4.51825915178519	4.68043374465346	3.89509038919513	4.69888523247402	7.46432155310223	4.84653554708723	5.52654644594137	8.95230990148171	4.54972696378402	5.30256611026294	6.41870138764455	4.40212137742293	3.99772239806855	5.98644826360194	4.19917993338615	5.83532620882991	4.21535055948934	5.08874282290001	5.48402041756289
GRAMD2B	5.49400919649047	6.02132322458974	4.32467459396446	5.68620280763085	5.33287553500961	5.14699638589251	3.75323816270911	3.00785981784894	4.71002584971274	5.44960021730385	4.41505314178889	3.73470203202079	5.82185915248001	3.95629714724001	6.17759445208897	5.86330941522907	3.64256650555039	4.78079360893927	6.21588004166101	2.86196265898044	5.20214704093882	4.34999192420478	5.41705737356735	4.27660829945959
SNAI2	7.60899916346619	4.91788265473321	3.89414509508598	5.41964104581126	6.07326370346426	3.5512516612703	3.80051636130783	5.46340910460931	6.56767074115061	7.18039394795502	7.42456843113149	7.45106654943196	9.66346525819549	6.01259755242804	9.41560357947192	9.16141716071332	4.57284108740553	3.45380373666571	7.59760601726978	5.80871885417372	6.91052602571482	2.89591258823544	5.16453948573902	4.55064611916109
FTH1	9.33237823721151	10.0245514357137	8.61892484949282	8.92410573362551	10.3706014876684	10.0796782630409	10.8655208624066	12.2973385850642	9.73211052796352	9.23615380250949	10.3218558504829	10.577027660964	8.55244911574869	8.97007367316173	10.2026015250044	9.09603260947243	9.49350888369367	9.21320793322822	9.84077208004935	7.92078021016742	9.11018793707876	11.5574032376689	9.62354769878388	10.0170367060763
TIFA	5.9076111761082	5.47160606801169	6.67427591163052	4.23070476970271	3.53381849694645	3.81339274401545	5.5629747746582	5.33555602858659	4.28196891893638	4.38717484185882	4.64271426711679	5.51723830243787	5.47618419447219	4.84375283794374	4.79629853958711	6.28526803961486	4.12926918735259	4.44062006590064	5.18746321202878	5.40021356201575	5.05266044454311	5.32838930264926	4.94668294787942	5.00951999428306
TSPAN13	7.32261373462379	6.37947420209855	9.11965182919445	6.18538182863775	4.48700754367114	5.29259736143981	8.22518764272151	7.72821608785024	7.86227132518589	6.34817261210531	9.47192294372595	11.3323928381835	4.87633025101536	8.53792588512199	8.815992547637	8.52969806516072	7.70817726977983	9.32320291703885	7.72050852550239	7.64264078519292	9.25620734500395	9.58717187692651	7.80442209414073	8.4384039055962
MYO1F	4.4429138262242	3.54474511962863	3.15970415982143	2.33910395365925	2.80031922233889	3.15324517529981	2.640613392056	3.41866182131471	4.13249979211543	4.65883171257988	4.5786376734113	3.48063384033795	5.29593604515947	3.09425796315455	4.4032806832781	5.16872832961389	3.80517112224175	2.11879526841345	3.20113012244694	2.31137145665459	2.86847569438283	2.96522476518898	2.6465210610435	3.65247560766351
CLEC2D	3.95929798575255	5.56086506919088	5.20566317978148	5.31398449321874	5.28637581541917	5.10824109354244	5.71924112285056	5.16407782786614	3.41393220503612	2.64262023420334	2.82983421084049	2.87348814108452	4.62426157201182	2.22163794375852	3.94109369241879	4.13753935109582	3.2604591851903	2.68433133840302	3.12961683372735	2.95878447698262	3.07650364979213	2.82894182498687	3.29008699270649	2.18813424269476
CENPV	5.66085079587379	8.62255338460584	9.23153871225069	8.51202741746252	8.49493596933716	8.9164370030863	9.89098303365569	7.94792857188774	8.47350748171783	6.93793048828793	6.30633528374804	9.89952922225666	6.1141884040495	10.1513072443981	6.58315423205882	7.02168653342837	10.5757423877396	9.23987088681551	9.08604427051955	9.14231671399542	5.69340284435175	7.39426209064659	8.4263403292384	8.79019568958162
RASEF	4.45668262342206	5.05554545107707	3.6045194085174	4.16743214586455	4.28931819310008	5.60016336385577	5.36026595217836	6.51872579620681	5.82157610219982	5.30163549592514	5.59528230128801	6.30324055742663	3.4068718947044	1.26954003886296	4.03733381467506	6.54714193641515	3.34942244516109	5.14368026446315	4.08604293840173	4.44172781050061	5.81915966629272	6.96841940220884	4.27406479463074	6.06104654015545
DHX32	7.57502593097355	8.61508551047614	7.49236006966401	8.65093356976202	7.6763963118387	8.26103009897202	9.12927462270159	7.67644778874972	7.18063260948741	8.02197235944163	7.80408883846049	8.8328640043545	7.06388354210815	7.1962146549378	8.31732385926061	8.28161026445439	6.60095488993624	7.62347317113111	7.27906430310696	7.94073311799613	9.23144281435525	8.14431465258023	8.37379568661144	8.47918681103021
TRAF3IP3	5.22062424672695	3.60952059059188	3.33899403282264	2.38402474795859	2.53360806968023	2.14923315016099	3.29516766010759	3.52288594725265	3.71534703269979	3.75973502054269	3.25984952671775	2.52789227430071	5.74015078003355	2.24757598944977	4.98808209773472	5.04921069882933	3.64342027571306	2.33846241637331	3.21559514137856	2.83093425928384	2.75941869528585	2.90052370431267	2.45386190555294	3.11452870790102
FUCA2	6.1196788070671	7.0911407039179	7.30465457095703	7.57928563973511	7.48506187876961	7.48931231933477	8.39265127243991	8.32396250069551	7.4430887664931	7.25101000760989	7.02339266598736	8.26283104210534	5.61226690756543	8.95083417957027	7.7212306178455	8.05674736313387	8.3174868807976	8.40621239146503	6.01200239905769	6.37163245755223	3.0487489138004	7.20743475424675	7.01653342281352	8.2317307965993
LIMCH1	6.94256539235354	4.56583039369209	3.953752075312	3.96717860796297	3.21183663679173	3.35504251220268	3.07788696701765	2.93498180069218	4.4999014810324	5.34560863718504	5.32108329470199	6.58748435111378	6.24317871903989	3.73611312970581	8.24020450080824	6.78521524131028	3.38694861104957	4.46061899213044	7.08336048309007	7.4177340690223	8.5708731640002	6.54502106887512	3.01479401363126	2.47703667802868
PROSER2	6.62004421868746	5.79090318435657	6.21009723239187	5.4387372921849	4.74451021671192	4.53725906515399	6.7521807656146	7.534789851143	5.90726118326275	5.31266566026463	4.76513122013564	5.57208612025706	4.50303679325411	9.02758779875052	4.28601991810265	5.51610709474371	8.2157619791867	4.81555295531576	5.57803784779655	3.43593950628558	5.06859205095194	5.07293906649656	6.03817352738881	7.76919326809428
ATP1B1	7.40729576561882	8.08318642702135	10.4876887460651	7.98027832783566	7.20120463479817	7.42330520320315	7.4405534151112	4.46592556724837	6.37599132398283	8.70447694297637	8.81031985637486	8.21031713027411	5.04542631939761	5.88725656783764	7.72274819361902	7.41995418315889	7.3174117633035	8.85443943199122	5.25246077095163	10.6374602867134	9.85011439808676	9.57829473861112	7.34105984931024	9.6008712036817
VAMP8	8.686623857676	9.67511836227451	7.13117087801086	8.96797549514907	8.24706497264855	8.86498230534809	8.64886943543584	6.957778746211	8.42345249006405	7.14381329261932	7.74322385553508	7.61034897940973	5.44859288046828	7.4208144394872	8.21260191652608	8.23857250268468	9.37151547022214	9.13459131059977	7.71443075169139	5.4857937746448	7.77410257553447	9.37048349632432	7.6264178960902	10.0819923869883
IFI6	7.46510151015172	5.22827589701618	5.00192363969539	5.16510263804144	8.2899858184769	2.95811244738775	7.1378187993878	5.83076324306754	7.40591895450665	7.91813492906898	6.37108851487435	6.07213958829666	6.5660191703895	3.78170843202088	7.03812572260461	8.53477472270733	7.62479753349796	9.35528464987738	7.36719600023745	8.22794760282133	8.52205928317485	7.29445850139324	7.72775567707754	7.69569508864035
DCBLD2	8.58508008242218	7.20176128542588	6.09356963014238	7.21367954989118	6.16499018810599	5.3096427534569	6.69382089848973	7.67022876546037	5.22307847038688	7.6729881460152	5.31682733464702	5.07220771668719	8.97163923279563	4.09149399934869	8.98104304415691	8.02095874781303	6.85288472410613	5.65352237674134	8.37552373884534	5.68209309372395	8.06602418170975	9.03600672568614	6.49582062250564	3.26631310927279
PALLD	9.20729393821963	6.17655319040609	5.54706177467992	4.66510567531618	7.06559660956793	5.4008682223311	6.00555973221262	6.41794236748792	7.65304572973794	10.9980334984305	8.57739054515734	8.19579701767818	12.8465118440051	6.7834373891086	9.29914434660559	10.5152467646853	6.6808186770509	6.32252757996902	8.96101631994408	7.38634412491457	8.7202982817401	7.37579502736653	6.42111475899487	6.02765936389902
ACSL5	3.61588310652855	6.87567376950332	4.90161866816503	6.86458422892846	6.92436579237777	6.47896856170498	6.6875049227681	5.76443982519656	5.49729622017015	6.10391736441127	3.28857791491704	4.68141481682921	4.10487466940988	1.11005801337279	3.94511933111181	5.49411292238345	1.59500470980314	6.43010620528977	3.45990603631045	4.2985577368635	4.21620678107428	7.44469804494442	7.73337511028792	6.69022022104147
AHNAK2	6.42287815343702	3.15935713543822	3.4858685448447	3.44003174752522	5.08836304828484	6.09909608768532	3.75718637422729	5.60532879172317	4.76156102185681	10.3825184658004	4.89530516457037	5.13731172930509	11.4170549343332	3.39029456467158	7.07414132008812	7.46269841182248	3.17841550074359	4.37111919332051	6.04266518609682	6.54798315224471	6.17299400615864	7.0822959679498	3.71891193653323	3.80452908127875
MYB	1.95442318837387	5.79714641797999	4.8573667540091	5.33069612891329	5.97525921808112	5.94922724585421	6.66427293733388	6.65248342372227	6.68047920871529	4.6196953046839	4.57804233779845	6.14614984627799	3.11290643385368	4.39995675180114	1.55810773619453	3.98132199227217	2.35650838443792	4.7597803038646	4.59896646427352	3.84761083359942	2.1321905918348	4.17962180668401	6.48552695521284	2.70562674567114
MYBL1	7.2866919665516	6.98297836639623	6.62879912906752	5.0502813491656	5.72917273383504	5.41978452889568	7.20526022001865	7.50734780686274	6.07979981755493	6.86149869851631	6.35382181080141	7.34357771390388	9.31633932861129	7.16145363632016	7.43924607534318	8.08853440168816	5.94702092644449	5.81604657629896	8.56703303059001	7.45650217769991	6.92989443730506	7.51183299076945	5.72064574001675	5.34670879551277
CD276	5.71196527202783	5.36010751812702	4.81670963459965	6.13133811612497	5.94630089875642	5.96689520335971	6.31211223709457	5.87118690174484	5.28435177438071	4.95870899056585	6.13854494970372	6.30064353097112	5.44983992217092	5.64419851057345	5.72096963492801	5.75250457577774	6.89573540920577	3.65418583927469	6.97582147462692	4.97184273221335	6.72022474315199	3.9853102752675	4.59185514564366	6.25721597017611
B3GALNT1	5.87200239985643	4.46388222461104	4.39334220699239	2.65647374387336	3.45149442672393	2.14311242091455	3.81983575644832	4.63525034083797	3.98072458911818	6.03204806356716	5.13044728965955	6.36505000719738	5.69470759234799	5.98991452587299	6.50785989979013	7.28622079650156	5.94619796338266	6.07444138177886	7.03705077531523	3.95483466788889	7.94330564507757	6.24248815395491	4.55156492675613	6.16513139268828
GIPC1	5.00098718627027	6.38828070916467	7.03800577501387	7.01234014405498	6.7727632090698	7.49811801014073	6.34199620763025	6.05651042665152	5.16827309177728	5.77744726319915	5.8360285706961	6.78311208982368	4.44366879109361	5.00645935610492	4.19964251335906	5.39417420974015	5.44389612310243	6.2516496741358	5.67905892150677	5.8983084135521	6.87017103592526	5.83219398640818	5.51438742125751	7.04743625663918
MYO1G	3.9509706919806	3.01870935083645	3.14200930453706	1.96030818924407	2.61112101415143	2.31518305719384	2.58910768657542	3.67124300119502	3.16638719633262	3.93040049741537	4.55903787146253	3.13639476401705	6.0424234205094	2.68994037480637	3.48214591544632	4.8093626397789	3.94596684565884	2.29462329549942	3.27331003700189	2.70426339269978	2.98581360644501	3.63023427364688	2.07225143271022	4.45606189437687
SOX9	4.16728053890191	4.12275288921779	3.84443680762826	5.25258872910335	4.80269610661048	4.77145599726802	4.69934089016779	5.2256598338136	4.77363408478951	4.58579049086882	4.9998356412894	6.14233614169441	2.90348867961767	6.21805837115932	1.48514369692377	6.72611718074896	4.7666044269809	5.14314161873597	5.53955094876592	5.39288240538257	7.43213036286419	8.25637627146521	6.74302249400425	5.45571017516686
FNBP1	6.47506100481203	4.90834079591298	4.26487898064505	4.06436068958117	4.81105136623364	5.31740592373117	5.92455019049676	6.09992754435525	5.5973921923892	7.73189368952421	6.1042167688802	4.61178398911646	9.53363117869379	6.44677383997147	6.67084233323473	7.67719492858442	8.89353455873081	5.250419061019	6.57974841636053	6.09899688913327	6.86193854303072	5.46003164038159	4.75991994091406	5.52086019520113
ABCC3	4.53433749933916	4.22200525240512	3.87049307337772	4.44069284895614	4.5038588258161	5.39737685615283	3.12351686894172	3.29626119820713	3.7379177198262	5.17065387448115	4.12219566076903	4.81888780263286	3.06166048897238	3.40340143733575	3.3700083883593	5.29935267862313	1.80977832546807	5.49658451579622	1.17959350657752	5.92280828485923	6.82623376643023	7.74031443113482	4.37429613570166	5.8944288818613
N4BP2L1	4.90627469438268	4.16760479047464	3.00288213319807	3.33793161018471	3.82818266180823	3.22078700418353	3.76717277966663	3.02607311011119	4.3787214977963	4.6416621408727	3.73067074694578	4.28470129418094	6.75965150474064	2.53718928518271	5.11840716434156	6.31401455226233	3.4696147814197	3.45400545011484	4.23701341047782	2.42306140363501	5.37934616428385	3.90333866621814	5.38401844051525	3.11587360982528
BCL9L	5.50722153755465	4.19296956930327	4.27155777647027	4.48562515674847	5.22592663595621	5.2400039973009	4.31106705973276	5.4733306708552	5.00218140188383	6.61316059310357	5.81403924208912	6.32587976258414	7.39913523494518	6.86323655686248	5.06536073769169	6.49779135711721	5.92167598585698	4.99101396617185	6.85129151564671	6.05131549512644	6.72109849597966	7.6734134928806	6.07509766645606	6.845185274867
PAG1	4.30018413765766	4.03422618324889	3.30414276560961	2.94045911998685	3.28493077896112	3.76379125273143	3.85032069104637	5.53619941745876	6.34021001280998	5.19913886015005	6.03646023880632	5.85988957113558	5.77254343989706	5.7127774247137	4.44747587730468	7.01834574848308	4.22631741355122	4.18679097298526	6.16548726526434	3.876277924972	5.73348837175292	6.00111036913168	4.66172258605808	3.42539561061598
PLK2	7.99851547165256	5.038387978465	4.50935869947123	5.92520550672165	4.33838980341558	4.1335151671577	3.53155031702406	4.03970495803318	4.91999116285327	7.24713177067954	5.5038579874627	5.11886301603897	5.82806410528121	5.85570565653444	10.6858379074679	7.17254172803404	6.68990792338407	4.38528122277213	5.76052689974051	9.10973541092022	8.08222395006749	6.55650912772446	3.9616745464015	6.01884935892876
POGLUT3	7.25782092476826	5.76982931502224	4.64467944988167	4.9807506427725	6.24774061041313	5.19721034376813	7.25440463214112	6.0249074087321	6.96933932850938	7.18014599537635	6.9187281103049	8.1695979412996	8.20317933242265	8.0281769584433	8.01600358016037	8.87533190750213	8.01441658448866	5.60395017688312	8.11106857086134	5.27545659812758	7.86083300447218	7.33203532118819	7.9801542440409	5.5337912043136
FAM114A1	6.0045729997482	4.83719172417091	5.96505805729107	5.06796613974983	5.06556965485235	5.40229890451732	5.07863192248763	4.9302147554346	6.76048091611513	7.68290850409628	7.6798232362277	6.63162592178954	8.17884128036211	6.54829043738265	6.40623318575061	7.29966542333708	4.74341043009758	6.63487449683824	6.61933419831286	7.37906849358064	8.33673654177591	6.99495631446942	5.50748006439732	7.18371788198489
SPARC	9.19574527202818	4.748982198296	4.57453931045178	4.97693877276798	7.65121334599699	3.05652131098465	3.83138288646513	5.68959415921748	5.68763111307249	5.30448130589619	6.17016822054465	7.65968153018152	7.13210784263069	5.214820044112	7.966386631319	7.99548181908965	2.60714354515545	1.29792517916608	7.90314623276348	5.51119372818584	7.22545584838857	3.70471423600941	4.65330621525364	4.39283638658883
MYLK	5.72217980313461	4.88267695702326	4.19408117158483	4.38501333306826	5.33250747984154	3.50844833768718	3.65254279058765	5.16543913979369	6.50227791932396	11.5479727947005	6.54862820991102	5.9669335258032	12.8244766759854	4.93013969222176	6.08642656863995	8.23855023572111	3.75979383549556	3.61460082039184	7.4450834930516	5.87748477229154	6.18395375430493	4.65049882482233	4.9004131006096	3.14939783688785
GALNT3	4.4336380646412	6.44159145543516	6.48283109073777	4.4961096970399	4.49762041285172	4.90193995922885	6.01997659828288	5.18923372290273	6.54052997744094	4.56166143423134	6.81661711868904	6.68263544404249	2.37244108210766	7.21375999779584	4.04492809282956	7.41372157621445	4.96101122319408	7.51688997532751	4.88834951836691	4.13642762482344	9.04719962328099	8.58150965904426	6.62918305394005	7.96011884347814
EAF2	5.68800115459646	5.72874139598856	3.75470975755534	4.93576980773375	4.93786344445098	3.80220367423688	4.04001594773882	5.68691338516076	7.00914735652058	4.92865836474139	6.05124633992454	5.70265858514203	6.22005968155967	7.43653630631936	5.56568132782048	6.37776547393388	6.07501957118584	5.77724541507298	5.9515562777764	5.28232098600137	4.49181616442293	5.51353319761963	4.77381168447447	6.28622859343664
MYO1C	5.96575978256896	4.9942342628531	5.84591535993593	5.37747537705085	5.85224011542114	6.03275201063694	5.11293298745156	4.49242151695652	5.09245001653201	7.65828326833715	6.33846134195282	7.27780898960747	8.06757975256145	6.38148149432806	5.15292828211671	6.57983297731655	6.96523526350527	6.14920729613477	5.85134408290508	6.38611464156001	6.58993807021061	7.05850475619424	5.34077364252063	6.75058394720812
NCKAP1	8.18667689457413	8.74517276891877	9.02923890501984	7.22628264130104	7.24109155814337	8.07087522043284	9.19441039143167	9.29557948115313	9.0700825827434	9.86237875314904	8.92094706960209	10.6937049029477	10.7268375940761	9.87066763950401	10.0466465685999	10.8585981903571	9.60823506159806	9.22828816576561	9.55598602951861	7.99119241576742	10.9539833098618	10.788993784392	10.1515201214711	9.11920544933749
IQGAP2	4.12892592578427	3.06282138594399	4.0281082380731	0.793607110049003	2.12103496567876	3.66738675737568	4.0199697777129	1.27014750421748	4.53938957154532	4.50545076130041	5.42761966456022	4.75191916658992	4.21615948029793	4.71033530481209	3.32190656078521	5.24315311981004	4.15913380434033	5.58207599853021	1.3422814928513	4.69668964564308	5.3629646910954	5.43935060421464	4.21546633555707	4.68152104573066
MYO6	5.32621125817292	5.10006640477573	4.72768338658869	4.39107811115205	4.93762448093174	4.91503145843854	5.21718894429697	5.27559195977539	6.61851667005687	6.77161653014606	6.47080147269208	7.39123846597538	4.98957585238545	7.48411518887154	5.63244938064229	7.8614363809256	5.96290067164474	7.49272712536151	6.63347572443138	5.89682209348586	6.91586126813471	7.54596525638682	7.71099539566907	6.90824061953335
SPR	6.00488886065527	7.44933374320765	8.18909154073599	7.51018178068394	7.53357224733224	7.76427369261483	7.84874010746491	7.19971263030567	6.27161736121295	6.67652703114986	6.31923200855468	7.75735590828102	4.52978577447698	7.08413539926895	5.43468260357557	5.97524051387191	6.70526603927455	7.25057881582381	5.50533225979515	7.46487210225937	7.60097558336493	7.14157404929709	7.61034269493078	8.1351925338567
AXL	6.82621668087306	3.92194074976799	4.02144573650827	3.18477341399846	5.16917775143169	2.90766492656925	3.04278357914836	4.82104689570104	4.92417439031569	7.03288470014542	6.67972743176157	5.52438257854812	9.24323006071015	5.852204307344	6.69494380368251	8.28708560230682	5.75808064890167	3.36401060868035	6.80366303849391	4.76470114004416	6.13815863899106	6.71199472766655	4.23527441864362	3.93217923860192
ADAM9	6.66376672351963	5.76151340863742	6.4364658595347	6.27143910122328	5.34655047632726	6.21798660426852	6.16638395440334	7.23990551363126	7.06102554775257	7.89901145488952	7.48794194220413	8.35053884382154	7.15539984904072	7.55146881678412	7.39765629812519	9.27481872836098	7.07819397339078	8.48710898215916	5.98762934680659	6.87881265865423	8.96589290093375	10.3369711216641	6.0606503219669	8.41395752155053
PXDC1	7.51718266559361	4.52724099581447	4.30426108620815	4.36487582590333	4.75906543912538	4.72702000358506	3.56528093846471	5.23854513084823	5.46899123345837	6.63296586006289	6.74723738720729	6.1505309378985	7.51263831982794	5.94967887181162	7.13265048897603	7.12131967732399	5.49466510149556	5.63297890267968	6.97257708685158	4.32941716901932	6.22831621415843	6.80680086785829	3.84323532151756	6.69512988564162
STARD10	4.29123158711312	6.22777947785841	6.27496859440931	7.46301823506015	6.98912589213066	7.2277004824541	5.89235373731174	5.05835523181153	5.3233674077134	5.38552796454435	6.47714813629419	7.58212514589808	3.54039044476784	8.50052800534036	3.314370653458	3.35865206964499	6.80789181053143	6.10524461019866	6.70135827199965	5.4832246388111	6.11689459683605	5.65467225787246	6.82415459471952	7.74055120350861
